anno,provincia,comune,mese,arrivi,presenze,arrivi_est,presenze_est
2021,Gallura Nord-Est Sardegna,Trinità D'Agultu E Vignola,8,4352,29496,1563,10689
2021,Gallura Nord-Est Sardegna,Trinità D'Agultu E Vignola,9,2453,16430,1352,9167
2021,Gallura Nord-Est Sardegna,Trinità D'Agultu E Vignola,10,383,2283,331,2131
2021,Medio Campidano,Arbus,1,20,49,1,2
2021,Medio Campidano,Arbus,2,69,165,4,8
2021,Medio Campidano,Arbus,3,61,135,10,26
2021,Medio Campidano,Arbus,4,44,135,5,27
2021,Medio Campidano,Arbus,5,328,734,134,370
2021,Medio Campidano,Arbus,6,1765,4065,727,1805
2021,Medio Campidano,Arbus,7,3264,9329,1365,3910
2021,Medio Campidano,Arbus,8,5029,14655,1491,3895
2021,Medio Campidano,Arbus,9,3253,8067,1945,4746
2021,Medio Campidano,Arbus,10,1493,3204,1141,2590
2021,Medio Campidano,Arbus,11,139,256,21,108
2021,Medio Campidano,Arbus,12,52,82,10,28
2021,Medio Campidano,Barumini,2,33,40,0,0
2021,Medio Campidano,Barumini,3,50,60,4,4
2021,Medio Campidano,Barumini,4,9,9,0,0
2021,Medio Campidano,Barumini,5,37,37,0,0
2021,Medio Campidano,Barumini,6,78,94,11,23
2021,Medio Campidano,Barumini,7,127,143,26,27
2021,Medio Campidano,Barumini,8,276,317,66,84
2021,Medio Campidano,Barumini,9,210,216,67,67
2021,Medio Campidano,Barumini,10,193,214,81,87
2021,Medio Campidano,Barumini,11,54,72,14,16
2021,Medio Campidano,Collinas,0,9,53,8,46
2021,Medio Campidano,Collinas,6,1,8,0,0
2021,Medio Campidano,Gesturi,0,24,26,0,0
2021,Medio Campidano,Gesturi,6,13,42,6,26
2021,Medio Campidano,Gesturi,7,9,12,7,10
2021,Medio Campidano,Gesturi,8,52,111,30,81
2021,Medio Campidano,Gesturi,9,5,9,1,5
2021,Medio Campidano,Gesturi,10,30,87,9,45
2021,Medio Campidano,Gonnosfanadiga,0,35,147,5,6
2021,Medio Campidano,Gonnosfanadiga,4,3,3,0,0
2021,Medio Campidano,Gonnosfanadiga,5,6,11,0,0
2021,Medio Campidano,Gonnosfanadiga,6,31,83,19,45
2021,Medio Campidano,Gonnosfanadiga,7,57,119,41,91
2021,Medio Campidano,Gonnosfanadiga,8,105,224,47,77
2021,Medio Campidano,Gonnosfanadiga,9,35,84,14,39
2021,Medio Campidano,Guspini,1,15,93,0,0
2021,Medio Campidano,Guspini,2,29,112,0,0
2021,Medio Campidano,Guspini,3,48,123,5,5
2021,Medio Campidano,Guspini,4,28,76,2,2
2021,Medio Campidano,Guspini,5,31,119,3,3
2021,Medio Campidano,Guspini,6,276,586,44,89
2021,Medio Campidano,Guspini,7,458,1226,243,763
2021,Medio Campidano,Guspini,8,965,3121,399,1538
2021,Medio Campidano,Guspini,9,654,1478,339,912
2021,Medio Campidano,Guspini,10,119,210,41,75
2021,Medio Campidano,Guspini,11,125,195,22,37
2021,Medio Campidano,Guspini,12,167,220,7,12
2021,Medio Campidano,Pabillonis,1,4,24,0,0
2021,Medio Campidano,Pabillonis,2,2,14,0,0
2021,Medio Campidano,Pabillonis,3,2,3,0,0
2021,Medio Campidano,Pabillonis,5,1,1,0,0
2021,Medio Campidano,Pabillonis,6,3,15,0,0
2021,Medio Campidano,Pabillonis,7,1,1,1,1
2021,Medio Campidano,Pabillonis,8,9,53,0,0
2021,Medio Campidano,Pabillonis,9,9,26,2,6
2021,Medio Campidano,Pabillonis,10,5,16,0,0
2021,Medio Campidano,San Gavino Monreale,1,6,12,0,0
2021,Medio Campidano,San Gavino Monreale,2,26,70,0,0
2021,Medio Campidano,San Gavino Monreale,3,12,19,0,0
2021,Medio Campidano,San Gavino Monreale,4,13,27,0,0
2021,Medio Campidano,San Gavino Monreale,5,23,49,0,0
2021,Medio Campidano,San Gavino Monreale,6,41,74,3,9
2021,Medio Campidano,San Gavino Monreale,7,17,62,0,0
2021,Medio Campidano,San Gavino Monreale,8,23,30,0,0
2021,Medio Campidano,San Gavino Monreale,9,41,100,3,9
2021,Medio Campidano,San Gavino Monreale,10,34,86,7,15
2021,Medio Campidano,San Gavino Monreale,11,12,44,0,0
2021,Medio Campidano,Sanluri,1,56,168,0,0
2021,Medio Campidano,Sanluri,2,134,278,13,34
2021,Medio Campidano,Sanluri,3,145,323,3,3
2021,Medio Campidano,Sanluri,4,77,287,3,20
2021,Medio Campidano,Sanluri,5,89,214,4,30
2021,Medio Campidano,Sanluri,6,142,255,5,8
2021,Medio Campidano,Sanluri,7,96,181,2,5
2021,Medio Campidano,Sanluri,8,289,681,132,305
2021,Medio Campidano,Sanluri,9,178,458,26,47
2021,Medio Campidano,Sanluri,11,197,452,28,47
2021,Medio Campidano,Sanluri,12,100,208,25,66
2021,Medio Campidano,Sardara,1,465,601,3,4
2021,Medio Campidano,Sardara,2,1651,2138,9,21
2021,Medio Campidano,Sardara,3,1424,1672,9,19
2021,Medio Campidano,Sardara,4,27,41,0,0
2021,Medio Campidano,Sardara,5,764,968,3,9
2021,Medio Campidano,Sardara,6,1457,2214,33,53
2021,Medio Campidano,Sardara,7,1567,3450,138,293
2021,Medio Campidano,Sardara,8,1873,5821,108,261
2021,Medio Campidano,Sardara,9,2013,5689,101,321
2021,Medio Campidano,Sardara,10,2573,6431,59,106
2021,Medio Campidano,Sardara,11,2277,5121,45,125
2021,Medio Campidano,Sardara,12,1446,3266,19,31
2021,Medio Campidano,Tuili,0,31,38,2,2
2021,Medio Campidano,Tuili,5,6,26,0,0
2021,Medio Campidano,Tuili,6,19,21,0,0
2021,Medio Campidano,Tuili,7,26,35,2,3
2021,Medio Campidano,Tuili,8,48,48,7,7
2021,Medio Campidano,Tuili,9,25,27,5,5
2021,Medio Campidano,Villacidro,1,17,81,0,0
2021,Medio Campidano,Villacidro,2,18,42,1,1
2021,Medio Campidano,Villacidro,3,26,116,3,6
2021,Medio Campidano,Villacidro,4,24,115,0,0
2021,Medio Campidano,Villacidro,5,64,178,5,14
2021,Medio Campidano,Villacidro,6,37,263,7,53
2021,Medio Campidano,Villacidro,7,64,258,18,60
2021,Medio Campidano,Villacidro,8,114,280,26,70
2021,Medio Campidano,Villacidro,9,65,199,11,17
2021,Medio Campidano,Villacidro,10,62,230,6,17
2021,Medio Campidano,Villacidro,11,36,201,3,3
2021,Medio Campidano,Villacidro,12,35,157,6,10
2021,Nuoro,Aritzo,1,21,25,0,0
2021,Nuoro,Aritzo,2,17,22,0,0
2021,Nuoro,Aritzo,3,8,11,0,0
2021,Nuoro,Aritzo,4,1,14,1,14
2021,Nuoro,Aritzo,5,14,23,5,11
2021,Nuoro,Aritzo,6,9,16,4,8
2021,Nuoro,Aritzo,7,248,543,75,145
2021,Nuoro,Aritzo,8,459,1396,91,333
2021,Nuoro,Aritzo,9,364,780,240,458
2021,Nuoro,Aritzo,10,289,508,16,35
2021,Nuoro,Aritzo,11,4,8,0,0
2021,Nuoro,Aritzo,12,85,95,3,6
2021,Nuoro,Atzara,7,3,3,0,0
2021,Nuoro,Atzara,8,16,19,3,6
2021,Nuoro,Atzara,9,6,19,0,0
2021,Nuoro,Atzara,10,29,29,0,0
2021,Nuoro,Atzara,12,32,36,2,2
2021,Nuoro,Austis,7,9,69,4,18
2021,Nuoro,Austis,8,16,64,5,24
2021,Nuoro,Austis,9,0,6,0,0
2021,Nuoro,Austis,10,4,10,0,0
2021,Nuoro,Belvì,6,4,4,2,2
2021,Nuoro,Belvì,8,2,4,0,0
2021,Nuoro,Belvì,9,2,2,2,2
2021,Nuoro,Belvì,10,6,6,0,0
2021,Nuoro,Bitti,2,6,6,0,0
2021,Nuoro,Bitti,3,12,16,0,0
2021,Nuoro,Bitti,4,2,2,0,0
2021,Nuoro,Bitti,5,37,66,0,0
2021,Nuoro,Bitti,6,65,102,24,38
2021,Nuoro,Bitti,7,201,436,105,274
2021,Nuoro,Bitti,8,288,610,176,446
2021,Nuoro,Bitti,9,181,336,141,273
2021,Nuoro,Bitti,10,146,227,86,156
2021,Nuoro,Bitti,11,10,14,0,0
2021,Nuoro,Bitti,12,16,18,0,0
2021,Nuoro,Bolotana,1,14,44,0,0
2021,Nuoro,Bolotana,2,47,227,0,0
2021,Nuoro,Bolotana,3,63,593,0,0
2021,Nuoro,Bolotana,4,45,82,0,0
2021,Nuoro,Bolotana,5,30,56,0,0
2021,Nuoro,Bolotana,6,50,160,8,62
2021,Nuoro,Bolotana,7,48,145,9,15
2021,Nuoro,Bolotana,8,87,162,7,21
2021,Nuoro,Bolotana,9,102,205,7,17
2021,Nuoro,Bolotana,10,58,103,6,10
2021,Nuoro,Bolotana,11,71,111,0,0
2021,Nuoro,Bolotana,12,6,10,0,0
2021,Nuoro,Desulo,1,17,17,0,0
2021,Nuoro,Desulo,2,12,12,0,0
2021,Nuoro,Desulo,3,2,2,0,0
2021,Nuoro,Desulo,5,6,6,0,0
2021,Nuoro,Desulo,6,18,28,9,15
2021,Nuoro,Desulo,7,35,44,9,12
2021,Nuoro,Desulo,8,62,135,29,79
2021,Nuoro,Desulo,9,30,38,16,24
2021,Nuoro,Desulo,10,25,34,4,5
2021,Nuoro,Desulo,11,15,18,3,6
2021,Nuoro,Desulo,12,47,47,7,7
2021,Nuoro,Dorgali,1,22,42,2,2
2021,Nuoro,Dorgali,2,96,219,4,19
2021,Nuoro,Dorgali,3,232,460,34,101
2021,Nuoro,Dorgali,4,45,238,6,64
2021,Nuoro,Dorgali,5,1988,4157,677,1682
2021,Nuoro,Dorgali,6,11311,33442,4418,14080
2021,Nuoro,Dorgali,7,21971,92666,10721,42965
2021,Nuoro,Dorgali,8,25139,112793,10626,46466
2021,Nuoro,Dorgali,9,17209,63591,9659,35368
2021,Nuoro,Dorgali,10,5349,16741,4124,14260
2021,Nuoro,Dorgali,11,303,682,132,377
2021,Nuoro,Dorgali,12,228,1346,48,451
2021,Nuoro,Fonni,1,318,326,0,0
2021,Nuoro,Fonni,2,300,312,0,0
2021,Nuoro,Fonni,3,45,48,0,0
2021,Nuoro,Fonni,4,2,2,0,0
2021,Nuoro,Fonni,5,23,25,5,5
2021,Nuoro,Fonni,6,61,61,1,1
2021,Nuoro,Fonni,7,66,68,5,5
2021,Nuoro,Fonni,8,290,354,32,70
2021,Nuoro,Fonni,9,373,389,140,156
2021,Nuoro,Fonni,10,58,104,10,16
2021,Nuoro,Fonni,11,11,33,7,7
2021,Nuoro,Fonni,12,648,679,0,0
2021,Nuoro,Gadoni,0,344,485,13,13
2021,Nuoro,Gadoni,3,25,25,0,0
2021,Nuoro,Galtellì,3,30,38,5,5
2021,Nuoro,Galtellì,4,2,4,0,0
2021,Nuoro,Galtellì,5,32,54,11,23
2021,Nuoro,Galtellì,6,188,399,83,220
2021,Nuoro,Galtellì,7,674,2214,404,1503
2021,Nuoro,Galtellì,8,706,3185,362,1741
2021,Nuoro,Galtellì,9,478,1258,296,849
2021,Nuoro,Galtellì,10,362,869,254,661
2021,Nuoro,Galtellì,11,153,303,73,131
2021,Nuoro,Galtellì,12,109,239,38,84
2021,Nuoro,Gavoi,1,53,61,0,0
2021,Nuoro,Gavoi,2,99,115,0,0
2021,Nuoro,Gavoi,3,20,22,0,0
2021,Nuoro,Gavoi,5,24,31,0,0
2021,Nuoro,Gavoi,6,48,76,8,12
2021,Nuoro,Gavoi,7,88,163,9,17
2021,Nuoro,Gavoi,8,564,1083,80,161
2021,Nuoro,Gavoi,9,258,427,64,90
2021,Nuoro,Gavoi,10,123,182,7,9
2021,Nuoro,Gavoi,11,35,37,4,4
2021,Nuoro,Irgoli,5,13,73,13,73
2021,Nuoro,Irgoli,6,73,429,34,189
2021,Nuoro,Irgoli,7,200,980,102,406
2021,Nuoro,Irgoli,8,309,1494,103,547
2021,Nuoro,Irgoli,9,66,422,38,246
2021,Nuoro,Irgoli,10,33,165,28,153
2021,Nuoro,Loculi,0,36,185,19,72
2021,Nuoro,Lodè,0,38,105,0,0
2021,Nuoro,Lula,0,33,65,10,22
2021,Nuoro,Lula,2,3,4,0,0
2021,Nuoro,Macomer,1,117,1038,0,0
2021,Nuoro,Macomer,2,129,978,0,0
2021,Nuoro,Macomer,3,148,1012,1,1
2021,Nuoro,Macomer,4,90,961,0,0
2021,Nuoro,Macomer,5,114,1030,2,2
2021,Nuoro,Macomer,6,108,975,5,5
2021,Nuoro,Macomer,7,152,1069,23,28
2021,Nuoro,Macomer,8,169,1046,33,52
2021,Nuoro,Macomer,9,148,977,13,13
2021,Nuoro,Macomer,10,149,955,12,13
2021,Nuoro,Macomer,11,158,984,7,8
2021,Nuoro,Macomer,12,139,949,1,1
2021,Nuoro,Mamoiada,1,20,22,1,1
2021,Nuoro,Mamoiada,2,6,6,0,0
2021,Nuoro,Mamoiada,3,4,4,0,0
2021,Nuoro,Mamoiada,6,3,5,1,3
2021,Nuoro,Mamoiada,7,6,10,2,2
2021,Nuoro,Mamoiada,8,96,228,38,114
2021,Nuoro,Mamoiada,9,29,33,11,12
2021,Nuoro,Mamoiada,10,46,78,4,34
2021,Nuoro,Mamoiada,11,4,11,0,0
2021,Nuoro,Mamoiada,12,30,30,1,1
2021,Nuoro,Meana Sardo,0,62,95,3,3
2021,Nuoro,Meana Sardo,3,2,2,0,0
2021,Nuoro,Nuoro,1,708,2431,11,92
2021,Nuoro,Nuoro,2,901,2207,19,64
2021,Nuoro,Nuoro,3,840,2392,20,56
2021,Nuoro,Nuoro,4,563,1802,2,5
2021,Nuoro,Nuoro,5,1128,2738,46,128
2021,Nuoro,Nuoro,6,1282,2924,185,319
2021,Nuoro,Nuoro,7,1777,4434,456,1130
2021,Nuoro,Nuoro,8,3168,7482,1109,2780
2021,Nuoro,Nuoro,9,2200,4395,631,1026
2021,Nuoro,Nuoro,10,1198,2652,327,628
2021,Nuoro,Nuoro,11,780,1608,107,212
2021,Nuoro,Nuoro,12,1220,2448,45,89
2021,Nuoro,Oliena,1,4,46,0,0
2021,Nuoro,Oliena,2,83,674,0,0
2021,Nuoro,Oliena,3,91,873,5,28
2021,Nuoro,Oliena,4,4,19,0,0
2021,Nuoro,Oliena,5,296,546,31,68
2021,Nuoro,Oliena,6,331,715,147,418
2021,Nuoro,Oliena,7,1461,3727,767,2467
2021,Nuoro,Oliena,8,1309,3512,534,1837
2021,Nuoro,Oliena,9,1835,4236,1084,2767
2021,Nuoro,Oliena,10,1641,3143,573,1628
2021,Nuoro,Oliena,11,255,1021,68,287
2021,Nuoro,Oliena,12,300,999,17,77
2021,Nuoro,Ollolai,0,19,21,0,0
2021,Nuoro,Ollolai,2,3,21,0,0
2021,Nuoro,Ollolai,3,3,3,0,0
2021,Nuoro,Ollolai,5,2,3,0,0
2021,Nuoro,Ollolai,8,27,80,2,2
2021,Nuoro,Onifai,0,166,282,120,214
2021,Nuoro,Onifai,1,8,24,0,0
2021,Nuoro,Onifai,2,0,24,0,0
2021,Nuoro,Onifai,3,2,2,0,0
2021,Nuoro,Onifai,7,115,336,85,227
2021,Nuoro,Onifai,8,133,459,61,151
2021,Nuoro,Orani,0,114,228,3,3
2021,Nuoro,Orani,1,27,72,0,0
2021,Nuoro,Orani,2,22,79,0,0
2021,Nuoro,Orani,3,14,41,0,0
2021,Nuoro,Orani,8,61,168,27,38
2021,Nuoro,Orani,9,38,50,6,6
2021,Nuoro,Orani,10,59,72,0,0
2021,Nuoro,Orani,11,30,58,2,2
2021,Nuoro,Orgosolo,1,69,108,5,8
2021,Nuoro,Orgosolo,2,87,147,11,12
2021,Nuoro,Orgosolo,3,28,30,4,4
2021,Nuoro,Orgosolo,5,41,78,13,19
2021,Nuoro,Orgosolo,6,269,384,102,176
2021,Nuoro,Orgosolo,7,411,713,169,305
2021,Nuoro,Orgosolo,8,999,1561,382,649
2021,Nuoro,Orgosolo,9,362,557,189,307
2021,Nuoro,Orgosolo,10,205,260,73,96
2021,Nuoro,Orgosolo,11,85,117,23,27
2021,Nuoro,Orgosolo,12,145,165,8,10
2021,Nuoro,Orosei,1,50,104,3,34
2021,Nuoro,Orosei,2,67,176,8,64
2021,Nuoro,Orosei,3,130,221,23,79
2021,Nuoro,Orosei,4,38,160,6,104
2021,Nuoro,Orosei,5,1050,3093,469,1980
2021,Nuoro,Orosei,6,13168,58466,3592,14575
2021,Nuoro,Orosei,7,27762,174817,8129,45967
2021,Nuoro,Orosei,8,30797,218630,7246,43558
2021,Nuoro,Orosei,9,20375,122020,9502,44787
2021,Nuoro,Orosei,10,6401,29417,5389,27254
2021,Nuoro,Orosei,11,374,926,176,495
2021,Nuoro,Orosei,12,217,496,49,128
2021,Nuoro,Ovodda,0,11,11,0,0
2021,Nuoro,Posada,1,54,194,0,0
2021,Nuoro,Posada,2,180,334,1,2
2021,Nuoro,Posada,3,102,211,7,13
2021,Nuoro,Posada,4,88,175,0,0
2021,Nuoro,Posada,5,219,409,152,293
2021,Nuoro,Posada,6,843,2226,423,940
2021,Nuoro,Posada,7,2077,6493,713,1952
2021,Nuoro,Posada,8,2832,9489,911,2480
2021,Nuoro,Posada,9,1796,5209,1320,3553
2021,Nuoro,Posada,10,352,721,184,445
2021,Nuoro,Posada,11,130,192,9,12
2021,Nuoro,Posada,12,135,239,3,5
2021,Nuoro,Sarule,0,152,273,50,84
2021,Nuoro,Sarule,2,7,13,5,11
2021,Nuoro,Sarule,3,2,6,0,0
2021,Nuoro,Sarule,4,3,5,1,3
2021,Nuoro,Siniscola,1,3,4,0,0
2021,Nuoro,Siniscola,2,9,23,1,5
2021,Nuoro,Siniscola,3,4,6,0,0
2021,Nuoro,Siniscola,4,4,7,0,0
2021,Nuoro,Siniscola,5,89,247,43,176
2021,Nuoro,Siniscola,6,1854,8092,576,2262
2021,Nuoro,Siniscola,7,5524,33885,1639,8547
2021,Nuoro,Siniscola,8,7563,50162,1786,10230
2021,Nuoro,Siniscola,9,3545,19793,1834,7660
2021,Nuoro,Siniscola,10,495,1530,440,1395
2021,Nuoro,Siniscola,11,14,43,7,29
2021,Nuoro,Siniscola,12,11,312,0,117
2021,Nuoro,Sorgono,1,5,5,0,0
2021,Nuoro,Sorgono,2,3,5,0,0
2021,Nuoro,Sorgono,3,2,2,0,0
2021,Nuoro,Sorgono,4,4,6,0,0
2021,Nuoro,Sorgono,6,11,23,3,6
2021,Nuoro,Sorgono,7,27,63,5,7
2021,Nuoro,Sorgono,8,48,118,14,37
2021,Nuoro,Sorgono,9,37,96,21,45
2021,Nuoro,Sorgono,10,47,51,15,15
2021,Nuoro,Sorgono,11,11,11,0,0
2021,Nuoro,Teti,0,27,93,2,6
2021,Nuoro,Teti,1,5,15,0,0
2021,Nuoro,Teti,2,12,48,0,0
2021,Nuoro,Teti,3,7,19,0,0
2021,Nuoro,Tonara,1,2,2,0,0
2021,Nuoro,Tonara,2,13,22,0,0
2021,Nuoro,Tonara,3,3,3,0,0
2021,Nuoro,Tonara,4,2,4,0,0
2021,Nuoro,Tonara,6,14,22,5,5
2021,Nuoro,Tonara,7,14,14,7,7
2021,Nuoro,Tonara,8,130,211,21,29
2021,Nuoro,Tonara,9,75,96,21,29
2021,Nuoro,Tonara,10,175,207,45,45
2021,Nuoro,Tonara,11,13,23,1,2
2021,Nuoro,Tonara,12,86,97,0,0
2021,Nuoro,Torpè,7,56,191,20,45
2021,Nuoro,Torpè,8,91,519,22,94
2021,Nuoro,Torpè,9,11,70,1,6
2021,Ogliastra,Bari Sardo,1,9,34,2,12
2021,Ogliastra,Bari Sardo,2,40,131,1,29
2021,Ogliastra,Bari Sardo,3,108,228,12,34
2021,Ogliastra,Bari Sardo,4,21,39,3,11
2021,Ogliastra,Bari Sardo,5,946,3603,690,3188
2021,Ogliastra,Bari Sardo,6,3171,14141,1396,7603
2021,Ogliastra,Bari Sardo,7,6329,36856,2531,16865
2021,Ogliastra,Bari Sardo,8,7379,48825,2299,16081
2021,Ogliastra,Bari Sardo,9,5552,33334,4017,24300
2021,Ogliastra,Bari Sardo,10,2053,9969,1791,9285
2021,Ogliastra,Bari Sardo,11,100,258,54,193
2021,Ogliastra,Bari Sardo,12,121,231,37,124
2021,Ogliastra,Baunei,2,18,23,2,3
2021,Ogliastra,Baunei,3,30,45,8,19
2021,Ogliastra,Baunei,4,8,45,6,35
2021,Ogliastra,Baunei,5,367,691,118,289
2021,Ogliastra,Baunei,6,1669,4765,619,2269
2021,Ogliastra,Baunei,7,3594,13214,1670,6532
2021,Ogliastra,Baunei,8,4348,17904,1567,6288
2021,Ogliastra,Baunei,9,3083,11202,2028,7871
2021,Ogliastra,Baunei,10,1347,3991,960,3214
2021,Ogliastra,Baunei,11,51,548,33,457
2021,Ogliastra,Baunei,12,72,169,29,69
2021,Ogliastra,Cardedu,0,5,14,3,4
2021,Ogliastra,Cardedu,5,873,2262,259,1146
2021,Ogliastra,Cardedu,6,4458,16826,885,5218
2021,Ogliastra,Cardedu,7,5674,31806,1366,9493
2021,Ogliastra,Cardedu,8,5895,38900,1159,8280
2021,Ogliastra,Cardedu,9,4494,23594,1625,10423
2021,Ogliastra,Cardedu,10,1821,8049,1070,6676
2021,Ogliastra,Cardedu,11,14,145,5,81
2021,Ogliastra,Elini,0,19,97,13,50
2021,Ogliastra,Elini,7,27,80,6,15
2021,Ogliastra,Elini,8,23,143,2,8
2021,Ogliastra,Gairo,0,264,603,175,449
2021,Ogliastra,Gairo,6,776,1901,412,1093
2021,Ogliastra,Gairo,7,1446,5041,711,2137
2021,Ogliastra,Gairo,8,2129,7037,909,2602
2021,Ogliastra,Gairo,9,1124,2264,926,1758
2021,Ogliastra,Gairo,10,637,1793,562,1660
2021,Ogliastra,Girasole,0,207,629,32,411
2021,Ogliastra,Girasole,6,99,424,17,154
2021,Ogliastra,Girasole,7,220,653,35,177
2021,Ogliastra,Girasole,8,215,896,32,147
2021,Ogliastra,Girasole,9,110,372,43,254
2021,Ogliastra,Girasole,10,72,233,22,155
2021,Ogliastra,Girasole,11,72,258,13,76
2021,Ogliastra,Girasole,12,80,191,15,18
2021,Ogliastra,Ilbono,0,165,353,19,45
2021,Ogliastra,Ilbono,7,56,130,17,47
2021,Ogliastra,Ilbono,8,236,1075,51,197
2021,Ogliastra,Ilbono,9,66,432,26,50
2021,Ogliastra,Jerzu,1,52,114,0,0
2021,Ogliastra,Jerzu,4,35,170,1,2
2021,Ogliastra,Jerzu,5,79,222,1,1
2021,Ogliastra,Jerzu,6,105,255,13,17
2021,Ogliastra,Jerzu,7,168,560,23,73
2021,Ogliastra,Jerzu,8,234,864,53,278
2021,Ogliastra,Jerzu,9,200,476,30,154
2021,Ogliastra,Jerzu,10,181,416,58,171
2021,Ogliastra,Jerzu,11,98,185,3,11
2021,Ogliastra,Jerzu,12,139,233,3,5
2021,Ogliastra,Lanusei,0,48,84,0,0
2021,Ogliastra,Lanusei,5,30,59,4,4
2021,Ogliastra,Lanusei,6,41,79,5,11
2021,Ogliastra,Lanusei,7,451,1391,65,98
2021,Ogliastra,Lanusei,8,1162,3267,175,434
2021,Ogliastra,Lanusei,9,212,483,53,214
2021,Ogliastra,Lanusei,10,29,63,2,26
2021,Ogliastra,Lanusei,11,16,23,0,0
2021,Ogliastra,Lanusei,12,16,16,0,0
2021,Ogliastra,Loceri,0,36,87,5,28
2021,Ogliastra,Loceri,5,16,24,0,0
2021,Ogliastra,Loceri,6,101,220,37,114
2021,Ogliastra,Loceri,7,325,985,60,186
2021,Ogliastra,Loceri,8,506,1337,145,289
2021,Ogliastra,Loceri,9,116,422,43,185
2021,Ogliastra,Loceri,10,27,75,11,55
2021,Ogliastra,Lotzorai,0,41,160,20,54
2021,Ogliastra,Lotzorai,5,452,1273,330,978
2021,Ogliastra,Lotzorai,6,1884,7907,951,3320
2021,Ogliastra,Lotzorai,7,4369,25628,1643,7276
2021,Ogliastra,Lotzorai,8,4815,31803,1304,5622
2021,Ogliastra,Lotzorai,9,2943,13530,2160,8531
2021,Ogliastra,Lotzorai,10,1103,3395,1010,3110
2021,Ogliastra,Lotzorai,11,52,112,42,96
2021,Ogliastra,Osini,0,84,122,2,4
2021,Ogliastra,Osini,8,146,299,12,22
2021,Ogliastra,Perdasdefogu,0,83,155,1,1
2021,Ogliastra,Perdasdefogu,7,26,36,0,0
2021,Ogliastra,Perdasdefogu,8,25,45,0,0
2021,Ogliastra,Tertenia,4,1,12,0,0
2021,Ogliastra,Tertenia,5,77,246,37,169
2021,Ogliastra,Tertenia,6,310,1329,110,686
2021,Ogliastra,Tertenia,7,839,4336,371,2114
2021,Ogliastra,Tertenia,8,1228,5812,479,2544
2021,Ogliastra,Tertenia,9,781,3435,467,2454
2021,Ogliastra,Tertenia,10,234,1120,177,1032
2021,Ogliastra,Tertenia,11,33,72,16,34
2021,Ogliastra,Tertenia,12,17,17,7,7
2021,Ogliastra,Tortolì,1,361,1156,45,326
2021,Ogliastra,Tortolì,2,412,1115,41,304
2021,Ogliastra,Tortolì,3,446,1074,39,227
2021,Ogliastra,Tortolì,4,263,903,16,104
2021,Ogliastra,Tortolì,5,2473,6894,1141,4236
2021,Ogliastra,Tortolì,6,14433,58450,4842,23327
2021,Ogliastra,Tortolì,7,30669,194601,11827,80676
2021,Ogliastra,Tortolì,8,28996,204118,8615,62667
2021,Ogliastra,Tortolì,9,20428,113255,11907,70178
2021,Ogliastra,Tortolì,10,5916,23411,4108,19367
2021,Ogliastra,Tortolì,11,829,2120,310,1073
2021,Ogliastra,Tortolì,12,401,1069,43,236
2021,Ogliastra,Triei,6,90,222,34,119
2021,Ogliastra,Triei,7,286,808,152,514
2021,Ogliastra,Triei,8,218,761,100,397
2021,Ogliastra,Triei,9,199,604,105,298
2021,Ogliastra,Triei,10,20,90,15,63
2021,Ogliastra,Ulassai,3,11,92,3,16
2021,Ogliastra,Ulassai,4,28,280,25,187
2021,Ogliastra,Ulassai,5,44,152,7,65
2021,Ogliastra,Ulassai,6,133,479,32,126
2021,Ogliastra,Ulassai,7,260,806,82,347
2021,Ogliastra,Ulassai,8,383,1172,74,290
2021,Ogliastra,Ulassai,9,347,892,222,644
2021,Ogliastra,Ulassai,10,362,956,233,731
2021,Ogliastra,Ulassai,11,27,175,17,161
2021,Ogliastra,Ulassai,12,31,171,17,134
2021,Ogliastra,Urzulei,7,275,483,151,289
2021,Ogliastra,Urzulei,8,647,1231,296,627
2021,Ogliastra,Urzulei,9,292,427,183,305
2021,Ogliastra,Urzulei,10,243,344,86,136
2021,Ogliastra,Urzulei,11,0,2,0,0
2021,Ogliastra,Villagrande Strisaili,0,39,83,2,2
2021,Ogliastra,Villagrande Strisaili,5,36,40,2,4
2021,Ogliastra,Villagrande Strisaili,6,157,239,15,23
2021,Ogliastra,Villagrande Strisaili,7,262,508,36,112
2021,Ogliastra,Villagrande Strisaili,8,587,1816,111,407
2021,Ogliastra,Villagrande Strisaili,9,327,638,83,246
2021,Ogliastra,Villagrande Strisaili,10,118,209,26,75
2021,Oristano,Abbasanta,0,552,1058,98,211
2021,Oristano,Abbasanta,6,72,120,2,4
2021,Oristano,Abbasanta,7,338,665,89,273
2021,Oristano,Abbasanta,8,346,1213,122,439
2021,Oristano,Ales,0,78,114,9,14
2021,Oristano,Ales,6,25,31,7,7
2021,Oristano,Ales,7,30,44,7,17
2021,Oristano,Ales,8,98,165,35,70
2021,Oristano,Ales,10,23,40,0,0
2021,Oristano,Arborea,1,50,102,0,0
2021,Oristano,Arborea,2,108,269,6,36
2021,Oristano,Arborea,3,108,284,7,73
2021,Oristano,Arborea,4,80,340,2,36
2021,Oristano,Arborea,5,395,797,23,53
2021,Oristano,Arborea,6,2627,5481,279,737
2021,Oristano,Arborea,7,5618,16297,871,2524
2021,Oristano,Arborea,8,5703,25649,937,4527
2021,Oristano,Arborea,9,3953,11155,1210,4125
2021,Oristano,Arborea,10,3485,8114,514,2504
