anno,provincia,mese,provenienza_turisti,arrivi_totale,presenze_totale,arrivi_alberghiero,presenze_alberghiero,arrivi_extra_alberghiero,presenze_extra_alberghiero
2021,Bergamo,Luglio,LAZIO,2448,5249,1973,3642,475,1607
2021,Bergamo,Luglio,Lettonia,612,1070,334,451,278,619
2021,Bergamo,Luglio,LIGURIA,1880,3138,1449,2233,431,905
2021,Bergamo,Luglio,Lituania,562,982,352,457,210,525
2021,Bergamo,Luglio,LOMBARDIA,33172,111701,19899,52431,13273,59270
2021,Bergamo,Luglio,Lussemburgo,115,204,81,136,34,68
2021,Bergamo,Luglio,Malta,128,316,100,268,28,48
2021,Bergamo,Luglio,MARCHE,838,1432,641,1028,197,404
2021,Bergamo,Luglio,Messico,52,118,38,88,14,30
2021,Bergamo,Luglio,MOLISE,97,204,68,119,29,85
2021,Bergamo,Luglio,Non specificato,2,54,2,54,0,0
2021,Bergamo,Luglio,Nord America - altri territori,7,7,3,3,4,4
2021,Bergamo,Luglio,Norvegia,107,195,68,128,39,67
2021,Bergamo,Luglio,Nuova Zelanda,10,13,9,12,1,1
2021,Bergamo,Luglio,Oceania - altri territori,5,8,5,8,0,0
2021,Bergamo,Luglio,Paesi Bassi,2514,6561,1043,1877,1471,4684
2021,Bergamo,Luglio,PIEMONTE,4648,7730,3573,5646,1075,2084
2021,Bergamo,Luglio,Polonia,3163,6994,1625,2660,1538,4334
2021,Bergamo,Luglio,Portogallo,536,796,422,597,114,199
2021,Bergamo,Luglio,PUGLIA,1559,3940,1142,2665,417,1275
2021,Bergamo,Luglio,Regno Unito,676,1314,494,885,182,429
2021,Bergamo,Luglio,Repubblica Ceca,445,968,204,373,241,595
2021,Bergamo,Luglio,Romania,2111,4154,1557,2908,554,1246
2021,Bergamo,Luglio,Russia,376,722,271,509,105,213
2021,Bergamo,Luglio,SARDEGNA,638,1265,419,745,219,520
2021,Bergamo,Luglio,SICILIA,1519,4162,1080,2476,439,1686
2021,Bergamo,Luglio,Slovacchia,113,321,76,203,37,118
2021,Bergamo,Luglio,Slovenia,226,347,177,247,49,100
2021,Bergamo,Luglio,Spagna,2078,3590,1320,2233,758,1357
2021,Bergamo,Luglio,Stati Uniti d'America,824,1501,593,968,231,533
2021,Bergamo,Luglio,Sud Africa,14,29,12,24,2,5
2021,Bergamo,Luglio,Svezia,659,964,510,699,149,265
2021,Bergamo,Luglio,Svizzera e Liechtenstein,3248,5097,2344,3495,904,1602
2021,Bergamo,Luglio,TOSCANA,2428,4541,1943,3664,485,877
2021,Bergamo,Luglio,TRENTO,454,673,332,466,122,207
2021,Bergamo,Luglio,Turchia,55,110,43,65,12,45
2021,Bergamo,Luglio,Ucraina,402,585,325,428,77,157
2021,Bergamo,Luglio,UMBRIA,392,841,317,662,75,179
2021,Bergamo,Luglio,Ungheria,313,614,219,455,94,159
2021,Bergamo,Luglio,VALLE D'AOSTA,141,318,99,233,42,85
2021,Bergamo,Luglio,VENETO,3786,7180,2918,5374,868,1806
2021,Bergamo,Luglio,Venezuela,34,47,24,34,10,13
2021,Bergamo,Maggio,ABRUZZO,495,1302,362,727,133,575
2021,Bergamo,Maggio,Altri Paesi Africa Mediterranea,192,306,168,217,24,89
2021,Bergamo,Maggio,Altri Paesi Asia Occidentale,29,183,19,76,10,107
2021,Bergamo,Maggio,Altri Paesi del Centro - Sud America,112,197,70,94,42,103
2021,Bergamo,Maggio,Altri Paesi dell'Africa,101,321,57,211,44,110
2021,Bergamo,Maggio,Altri Paesi dell'Asia,70,284,37,74,33,210
2021,Bergamo,Maggio,Altri Paesi Europei,352,875,304,684,48,191
2021,Bergamo,Maggio,Argentina,15,74,10,17,5,57
2021,Bergamo,Maggio,Austria,115,177,101,152,14,25
2021,Bergamo,Maggio,Australia,6,6,5,5,1,1
2021,Bergamo,Maggio,BASILICATA,138,792,91,300,47,492
2021,Bergamo,Maggio,Belgio,173,353,110,206,63,147
2021,Bergamo,Maggio,BOLZANO - BOZEN,270,359,219,277,51,82
2021,Bergamo,Maggio,Brasile,57,156,41,53,16,103
2021,Bergamo,Maggio,Bulgaria,134,250,81,94,53,156
2021,Bergamo,Maggio,CALABRIA,593,1921,389,746,204,1175
2021,Bergamo,Maggio,CAMPANIA,1590,4590,1193,2692,397,1898
2021,Bergamo,Maggio,Canada,11,22,9,11,2,11
2021,Bergamo,Maggio,Cina,33,45,24,28,9,17
2021,Bergamo,Maggio,Cipro,1,23,1,2,0,21
2021,Bergamo,Maggio,Corea del Sud,5,11,4,10,1,1
2021,Bergamo,Maggio,Croazia,105,1307,46,55,59,1252
2021,Bergamo,Maggio,Danimarca,79,149,52,66,27,83
2021,Bergamo,Maggio,Egitto,23,81,17,31,6,50
2021,Bergamo,Maggio,EMILIA-ROMAGNA,2426,4392,1853,3060,573,1332
2021,Bergamo,Maggio,Estonia,229,287,144,157,85,130
2021,Bergamo,Maggio,Finlandia,5,7,4,6,1,1
2021,Bergamo,Maggio,Francia,696,1595,496,885,200,710
2021,Bergamo,Maggio,FRIULI-VENEZIA GIULIA,515,945,405,655,110,290
2021,Bergamo,Maggio,Germania,869,2206,527,1048,342,1158
2021,Bergamo,Maggio,Giappone,9,26,7,13,2,13
2021,Bergamo,Maggio,Grecia,33,147,24,69,9,78
2021,Bergamo,Maggio,India,29,66,16,50,13,16
2021,Bergamo,Maggio,Irlanda,34,89,27,31,7,58
2021,Bergamo,Maggio,Islanda,2,92,0,0,2,92
2021,Bergamo,Maggio,Israele,65,69,64,68,1,1
2021,Bergamo,Maggio,LAZIO,1518,3644,1195,2213,323,1431
2021,Bergamo,Maggio,Lettonia,65,633,21,74,44,559
2021,Bergamo,Maggio,LIGURIA,832,1405,619,965,213,440
2021,Bergamo,Maggio,Lituania,27,92,20,34,7,58
2021,Bergamo,Maggio,LOMBARDIA,16156,28164,11362,16244,4794,11920
2021,Bergamo,Maggio,Lussemburgo,32,52,27,41,5,11
2021,Bergamo,Maggio,Malta,14,19,11,16,3,3
2021,Bergamo,Maggio,MARCHE,502,934,401,678,101,256
2021,Bergamo,Maggio,Messico,11,19,11,19,0,0
2021,Bergamo,Maggio,MOLISE,105,247,78,173,27,74
2021,Bergamo,Maggio,Non specificato,5,14,5,14,0,0
2021,Bergamo,Maggio,Norvegia,12,40,10,37,2,3
2021,Bergamo,Maggio,Oceania - altri territori,4,9,2,2,2,7
2021,Bergamo,Maggio,Paesi Bassi,139,303,89,153,50,150
2021,Bergamo,Maggio,PIEMONTE,2527,4575,1857,3199,670,1376
2021,Bergamo,Maggio,Polonia,198,468,136,275,62,193
2021,Bergamo,Maggio,Portogallo,120,371,86,280,34,91
2021,Bergamo,Maggio,PUGLIA,1093,3041,789,1807,304,1234
2021,Bergamo,Maggio,Regno Unito,155,401,115,194,40,207
2021,Bergamo,Maggio,Repubblica Ceca,62,144,47,110,15,34
2021,Bergamo,Maggio,Romania,605,1857,474,901,131,956
2021,Bergamo,Maggio,Russia,142,316,102,166,40,150
2021,Bergamo,Maggio,SARDEGNA,365,941,238,524,127,417
2021,Bergamo,Maggio,SICILIA,1038,3745,726,1876,312,1869
2021,Bergamo,Maggio,Slovacchia,28,112,24,59,4,53
2021,Bergamo,Maggio,Slovenia,93,168,72,107,21,61
2021,Bergamo,Maggio,Spagna,377,703,258,454,119,249
2021,Bergamo,Maggio,Stati Uniti d'America,101,313,73,119,28,194
2021,Bergamo,Maggio,Svezia,44,130,37,64,7,66
2021,Bergamo,Maggio,Svizzera e Liechtenstein,693,1021,524,755,169,266
2021,Bergamo,Maggio,TOSCANA,1142,1977,883,1308,259,669
2021,Bergamo,Maggio,TRENTO,320,672,239,416,81,256
2021,Bergamo,Maggio,Turchia,17,53,10,15,7,38
2021,Bergamo,Maggio,Ucraina,150,241,106,138,44,103
2021,Bergamo,Maggio,UMBRIA,328,730,273,473,55,257
2021,Bergamo,Maggio,Ungheria,83,159,62,97,21,62
2021,Bergamo,Maggio,VALLE D'AOSTA,72,154,53,95,19,59
2021,Bergamo,Maggio,VENETO,2520,4691,1963,3398,557,1293
2021,Bergamo,Maggio,Venezuela,8,14,6,8,2,6
2021,Bergamo,Marzo,ABRUZZO,323,832,237,475,86,357
2021,Bergamo,Marzo,Altri Paesi Africa Mediterranea,94,199,75,142,19,57
2021,Bergamo,Marzo,Altri Paesi Asia Occidentale,14,66,6,6,8,60
2021,Bergamo,Marzo,Altri Paesi del Centro - Sud America,76,413,50,84,26,329
2021,Bergamo,Marzo,Altri Paesi dell'Africa,62,263,48,75,14,188
2021,Bergamo,Marzo,Altri Paesi dell'Asia,29,102,17,24,12,78
2021,Bergamo,Marzo,Altri Paesi Europei,160,484,118,291,42,193
2021,Bergamo,Marzo,Argentina,17,42,9,14,8,28
2021,Bergamo,Marzo,Austria,26,48,25,45,1,3
2021,Bergamo,Marzo,Australia,3,3,3,3,0,0
2021,Bergamo,Marzo,BASILICATA,135,551,104,408,31,143
2021,Bergamo,Marzo,Belgio,46,127,35,92,11,35
2021,Bergamo,Marzo,BOLZANO - BOZEN,125,237,83,152,42,85
2021,Bergamo,Marzo,Brasile,38,117,32,55,6,62
2021,Bergamo,Marzo,Bulgaria,30,99,22,27,8,72
2021,Bergamo,Marzo,CALABRIA,427,1907,276,634,151,1273
2021,Bergamo,Marzo,CAMPANIA,979,3616,701,1963,278,1653
2021,Bergamo,Marzo,Canada,3,3,3,3,0,0
2021,Bergamo,Marzo,Cina,13,78,8,20,5,58
2021,Bergamo,Marzo,Cipro,6,11,6,11,0,0
2021,Bergamo,Marzo,Corea del Sud,4,21,1,15,3,6
2021,Bergamo,Marzo,Croazia,74,477,21,37,53,440
2021,Bergamo,Marzo,Danimarca,54,133,45,64,9,69
2021,Bergamo,Marzo,Egitto,10,45,7,9,3,36
2021,Bergamo,Marzo,EMILIA-ROMAGNA,1495,3452,1260,2581,235,871
2021,Bergamo,Marzo,Estonia,19,19,14,14,5,5
2021,Bergamo,Marzo,Finlandia,3,3,3,3,0,0
2021,Bergamo,Marzo,Francia,319,840,265,526,54,314
2021,Bergamo,Marzo,FRIULI-VENEZIA GIULIA,327,762,257,551,70,211
2021,Bergamo,Marzo,Germania,290,908,225,644,65,264
2021,Bergamo,Marzo,Giappone,9,76,9,76,0,0
2021,Bergamo,Marzo,Grecia,20,88,17,50,3,38
2021,Bergamo,Marzo,India,119,219,114,194,5,25
2021,Bergamo,Marzo,Irlanda,77,155,56,96,21,59
2021,Bergamo,Marzo,Islanda,9,174,6,90,3,84
2021,Bergamo,Marzo,Israele,8,12,6,10,2,2
2021,Bergamo,Marzo,LAZIO,935,2519,798,1786,137,733
2021,Bergamo,Marzo,Lettonia,12,16,12,16,0,0
2021,Bergamo,Marzo,LIGURIA,411,861,353,649,58,212
2021,Bergamo,Marzo,Lituania,20,42,8,20,12,22
2021,Bergamo,Marzo,LOMBARDIA,5296,13916,4010,7173,1286,6743
2021,Bergamo,Marzo,Lussemburgo,5,8,3,6,2,2
2021,Bergamo,Marzo,Malta,20,38,19,35,1,3
2021,Bergamo,Marzo,MARCHE,325,734,299,548,26,186
2021,Bergamo,Marzo,Messico,1,1,0,0,1,1
2021,Bergamo,Marzo,MOLISE,67,190,49,126,18,64
2021,Bergamo,Marzo,Non specificato,1,31,1,31,0,0
2021,Bergamo,Marzo,Norvegia,4,7,4,7,0,0
2021,Bergamo,Marzo,Oceania - altri territori,1,1,1,1,0,0
2021,Bergamo,Marzo,Paesi Bassi,55,172,49,125,6,47
2021,Bergamo,Marzo,PIEMONTE,1305,2983,1044,2004,261,979
2021,Bergamo,Marzo,Polonia,113,264,75,177,38,87
2021,Bergamo,Marzo,Portogallo,135,328,113,290,22,38
2021,Bergamo,Marzo,PUGLIA,568,1840,393,1039,175,801
2021,Bergamo,Marzo,Regno Unito,97,238,88,209,9,29
2021,Bergamo,Marzo,Repubblica Ceca,23,91,12,12,11,79
2021,Bergamo,Marzo,Romania,329,1749,232,751,97,998
2021,Bergamo,Marzo,Russia,75,305,54,118,21,187
2021,Bergamo,Marzo,SARDEGNA,235,933,148,519,87,414
2021,Bergamo,Marzo,SICILIA,565,2786,365,1231,200,1555
2021,Bergamo,Marzo,Slovacchia,11,83,6,60,5,23
2021,Bergamo,Marzo,Slovenia,51,79,42,62,9,17
2021,Bergamo,Marzo,Spagna,294,698,209,485,85,213
2021,Bergamo,Marzo,Stati Uniti d'America,54,406,46,168,8,238
2021,Bergamo,Marzo,Sud Africa,3,3,3,3,0,0
2021,Bergamo,Marzo,Svezia,25,74,21,44,4,30
2021,Bergamo,Marzo,Svizzera e Liechtenstein,159,243,142,211,17,32
2021,Bergamo,Marzo,TOSCANA,696,1423,575,1127,121,296
2021,Bergamo,Marzo,TRENTO,252,589,175,422,77,167
2021,Bergamo,Marzo,Turchia,30,183,10,23,20,160
2021,Bergamo,Marzo,Ucraina,47,92,33,44,14,48
2021,Bergamo,Marzo,UMBRIA,179,444,145,250,34,194
2021,Bergamo,Marzo,Ungheria,34,46,30,38,4,8
2021,Bergamo,Marzo,VALLE D'AOSTA,56,155,36,89,20,66
2021,Bergamo,Marzo,VENETO,1656,3624,1392,2761,264,863
2021,Bergamo,Marzo,Venezuela,8,11,7,10,1,1
2021,Bergamo,Novembre,ABRUZZO,688,1376,566,967,122,409
2021,Bergamo,Novembre,Altri Paesi Africa Mediterranea,286,500,225,334,61,166
2021,Bergamo,Novembre,Altri Paesi Asia Occidentale,260,423,205,282,55,141
2021,Bergamo,Novembre,Altri Paesi del Centro - Sud America,247,401,172,249,75,152
2021,Bergamo,Novembre,Altri Paesi dell'Africa,184,452,149,361,35,91
2021,Bergamo,Novembre,Altri Paesi dell'Asia,220,327,153,233,67,94
2021,Bergamo,Novembre,Altri Paesi Europei,766,1637,631,1046,135,591
2021,Bergamo,Novembre,Argentina,102,335,61,121,41,214
2021,Bergamo,Novembre,Austria,287,524,240,441,47,83
2021,Bergamo,Novembre,Australia,39,78,30,68,9,10
2021,Bergamo,Novembre,BASILICATA,211,686,159,467,52,219
2021,Bergamo,Novembre,Belgio,729,1371,536,947,193,424
2021,Bergamo,Novembre,BOLZANO - BOZEN,472,576,389,476,83,100
2021,Bergamo,Novembre,Brasile,225,559,159,256,66,303
2021,Bergamo,Novembre,Bulgaria,500,740,323,495,177,245
2021,Bergamo,Novembre,CALABRIA,1144,3082,892,1853,252,1229
2021,Bergamo,Novembre,CAMPANIA,2115,5533,1640,3827,475,1706
2021,Bergamo,Novembre,Canada,98,262,77,137,21,125
2021,Bergamo,Novembre,Cina,105,208,79,146,26,62
2021,Bergamo,Novembre,Cipro,175,206,125,148,50,58
2021,Bergamo,Novembre,Corea del Sud,31,56,28,51,3,5
2021,Bergamo,Novembre,Croazia,161,509,121,244,40,265
2021,Bergamo,Novembre,Danimarca,376,726,297,469,79,257
2021,Bergamo,Novembre,Egitto,66,209,48,97,18,112
2021,Bergamo,Novembre,EMILIA-ROMAGNA,3168,5102,2538,3851,630,1251
2021,Bergamo,Novembre,Estonia,505,722,315,398,190,324
2021,Bergamo,Novembre,Finlandia,348,650,257,484,91,166
2021,Bergamo,Novembre,Francia,2927,5236,2108,3465,819,1771
2021,Bergamo,Novembre,FRIULI-VENEZIA GIULIA,819,1392,611,979,208,413
2021,Bergamo,Novembre,Germania,2214,4620,1645,3223,569,1397
2021,Bergamo,Novembre,Giappone,38,62,28,40,10,22
2021,Bergamo,Novembre,Grecia,604,1150,388,706,216,444
2021,Bergamo,Novembre,India,114,263,80,186,34,77
2021,Bergamo,Novembre,Irlanda,634,1144,455,750,179,394
2021,Bergamo,Novembre,Islanda,25,43,24,40,1,3
2021,Bergamo,Novembre,Israele,1428,1990,1049,1427,379,563
2021,Bergamo,Novembre,LAZIO,2396,4830,1991,3594,405,1236
2021,Bergamo,Novembre,Lettonia,790,1318,439,651,351,667
2021,Bergamo,Novembre,LIGURIA,1795,2872,1439,2178,356,694
2021,Bergamo,Novembre,Lituania,695,1029,425,559,270,470
2021,Bergamo,Novembre,LOMBARDIA,16454,26439,12991,18218,3463,8221
2021,Bergamo,Novembre,Lussemburgo,74,108,47,70,27,38
2021,Bergamo,Novembre,Malta,173,322,130,221,43,101
2021,Bergamo,Novembre,MARCHE,857,1426,728,1161,129,265
2021,Bergamo,Novembre,Messico,61,153,46,99,15,54
2021,Bergamo,Novembre,MOLISE,157,342,102,186,55,156
2021,Bergamo,Novembre,Non specificato,3,10,1,1,2,9
2021,Bergamo,Novembre,Nord America - altri territori,4,8,4,8,0,0
2021,Bergamo,Novembre,Norvegia,255,472,223,406,32,66
2021,Bergamo,Novembre,Nuova Zelanda,11,23,9,21,2,2
2021,Bergamo,Novembre,Oceania - altri territori,2,2,2,2,0,0
2021,Bergamo,Novembre,Paesi Bassi,704,1271,554,894,150,377
2021,Bergamo,Novembre,PIEMONTE,3867,6203,3021,4607,846,1596
2021,Bergamo,Novembre,Polonia,2462,5233,1243,2426,1219,2807
2021,Bergamo,Novembre,Portogallo,758,1229,575,915,183,314
2021,Bergamo,Novembre,PUGLIA,1907,4322,1349,2608,558,1714
2021,Bergamo,Novembre,Regno Unito,1911,3679,1369,2515,542,1164
2021,Bergamo,Novembre,Repubblica Ceca,417,897,266,611,151,286
2021,Bergamo,Novembre,Romania,2091,4505,1498,2597,593,1908
2021,Bergamo,Novembre,Russia,443,718,297,468,146,250
2021,Bergamo,Novembre,SARDEGNA,1152,2298,851,1521,301,777
2021,Bergamo,Novembre,SICILIA,2243,6502,1680,4041,563,2461
2021,Bergamo,Novembre,Slovacchia,186,415,105,218,81,197
2021,Bergamo,Novembre,Slovenia,172,286,126,173,46,113
2021,Bergamo,Novembre,Spagna,2739,4783,1625,2747,1114,2036
2021,Bergamo,Novembre,Stati Uniti d'America,639,1491,476,880,163,611
2021,Bergamo,Novembre,Sud Africa,16,93,7,37,9,56
2021,Bergamo,Novembre,Svezia,551,970,427,697,124,273
2021,Bergamo,Novembre,Svizzera e Liechtenstein,1412,2305,1073,1683,339,622
2021,Bergamo,Novembre,TOSCANA,2242,3571,1761,2609,481,962
2021,Bergamo,Novembre,TRENTO,614,902,458,622,156,280
2021,Bergamo,Novembre,Turchia,141,478,119,199,22,279
2021,Bergamo,Novembre,Ucraina,1288,1863,814,1104,474,759
2021,Bergamo,Novembre,UMBRIA,421,887,350,546,71,341
2021,Bergamo,Novembre,Ungheria,231,775,148,277,83,498
2021,Bergamo,Novembre,VALLE D'AOSTA,174,252,139,195,35,57
2021,Bergamo,Novembre,VENETO,3902,6462,3126,4860,776,1602
2021,Bergamo,Novembre,Venezuela,15,27,14,26,1,1
2021,Bergamo,Ottobre,ABRUZZO,808,1593,655,1076,153,517
2021,Bergamo,Ottobre,Altri Paesi Africa Mediterranea,273,556,222,385,51,171
2021,Bergamo,Ottobre,Altri Paesi Asia Occidentale,217,447,185,331,32,116
2021,Bergamo,Ottobre,Altri Paesi del Centro - Sud America,304,507,222,346,82,161
2021,Bergamo,Ottobre,Altri Paesi dell'Africa,177,500,149,412,28,88
2021,Bergamo,Ottobre,Altri Paesi dell'Asia,226,452,155,237,71,215
2021,Bergamo,Ottobre,Altri Paesi Europei,723,1748,585,1053,138,695
2021,Bergamo,Ottobre,Argentina,110,346,64,120,46,226
2021,Bergamo,Ottobre,Austria,514,957,363,645,151,312
2021,Bergamo,Ottobre,Australia,49,86,42,75,7,11
2021,Bergamo,Ottobre,BASILICATA,276,801,190,532,86,269
2021,Bergamo,Ottobre,Belgio,890,1443,651,1016,239,427
2021,Bergamo,Ottobre,BOLZANO - BOZEN,504,626,432,522,72,104
2021,Bergamo,Ottobre,Brasile,240,510,159,287,81,223
2021,Bergamo,Ottobre,Bulgaria,445,722,279,473,166,249
2021,Bergamo,Ottobre,CALABRIA,1204,3054,905,1729,299,1325
2021,Bergamo,Ottobre,CAMPANIA,2221,6105,1719,3917,502,2188
2021,Bergamo,Ottobre,Canada,117,206,76,112,41,94
2021,Bergamo,Ottobre,Cina,113,211,80,145,33,66
2021,Bergamo,Ottobre,Cipro,40,65,29,35,11,30
2021,Bergamo,Ottobre,Corea del Sud,17,22,10,14,7,8
2021,Bergamo,Ottobre,Croazia,252,653,198,304,54,349
2021,Bergamo,Ottobre,Danimarca,720,1416,526,866,194,550
2021,Bergamo,Ottobre,Egitto,47,79,38,53,9,26
2021,Bergamo,Ottobre,EMILIA-ROMAGNA,4287,6958,3446,5389,841,1569
2021,Bergamo,Ottobre,Estonia,764,988,483,607,281,381
2021,Bergamo,Ottobre,Finlandia,598,992,368,582,230,410
2021,Bergamo,Ottobre,Francia,3212,5236,2358,3700,854,1536
2021,Bergamo,Ottobre,FRIULI-VENEZIA GIULIA,1068,1842,871,1366,197,476
2021,Bergamo,Ottobre,Germania,4146,8874,2579,4652,1567,4222
2021,Bergamo,Ottobre,Giappone,43,106,34,44,9,62
2021,Bergamo,Ottobre,Grecia,1009,1714,684,1146,325,568
2021,Bergamo,Ottobre,India,93,128,83,106,10,22
2021,Bergamo,Ottobre,Irlanda,949,1655,683,1114,266,541
2021,Bergamo,Ottobre,Islanda,27,55,19,40,8,15
2021,Bergamo,Ottobre,Israele,1365,1901,1017,1278,348,623
2021,Bergamo,Ottobre,LAZIO,3280,6232,2806,4778,474,1454
2021,Bergamo,Ottobre,Lettonia,501,684,279,332,222,352
2021,Bergamo,Ottobre,LIGURIA,2537,3863,2116,3130,421,733
2021,Bergamo,Ottobre,Lituania,731,1076,456,585,275,491
2021,Bergamo,Ottobre,LOMBARDIA,21324,33827,15733,21890,5591,11937
2021,Bergamo,Ottobre,Lussemburgo,67,106,52,83,15,23
2021,Bergamo,Ottobre,Malta,119,259,81,158,38,101
2021,Bergamo,Ottobre,MARCHE,1012,1784,826,1423,186,361
2021,Bergamo,Ottobre,Messico,72,121,57,98,15,23
2021,Bergamo,Ottobre,MOLISE,232,363,181,266,51,97
2021,Bergamo,Ottobre,Non specificato,7,7,6,6,1,1
2021,Bergamo,Ottobre,Nord America - altri territori,1,1,0,0,1,1
2021,Bergamo,Ottobre,Norvegia,366,608,277,444,89,164
2021,Bergamo,Ottobre,Nuova Zelanda,12,20,10,18,2,2
2021,Bergamo,Ottobre,Oceania - altri territori,5,5,5,5,0,0
2021,Bergamo,Ottobre,Paesi Bassi,907,1727,620,988,287,739
2021,Bergamo,Ottobre,PIEMONTE,4988,7861,3890,5834,1098,2027
2021,Bergamo,Ottobre,Polonia,2484,4930,1271,2376,1213,2554
2021,Bergamo,Ottobre,Portogallo,704,918,504,673,200,245
2021,Bergamo,Ottobre,PUGLIA,2094,4639,1566,3103,528,1536
2021,Bergamo,Ottobre,Regno Unito,1683,2971,1187,1796,496,1175
2021,Bergamo,Ottobre,Repubblica Ceca,403,827,254,566,149,261
2021,Bergamo,Ottobre,Romania,1631,3654,1179,1952,452,1702
2021,Bergamo,Ottobre,Russia,521,857,355,501,166,356
2021,Bergamo,Ottobre,SARDEGNA,1313,2549,973,1729,340,820
2021,Bergamo,Ottobre,SICILIA,2502,6476,1862,4185,640,2291
2021,Bergamo,Ottobre,Slovacchia,108,191,69,134,39,57
2021,Bergamo,Ottobre,Slovenia,194,298,159,218,35,80
2021,Bergamo,Ottobre,Spagna,3512,5508,2086,3040,1426,2468
2021,Bergamo,Ottobre,Stati Uniti d'America,790,1825,567,1010,223,815
2021,Bergamo,Ottobre,Sud Africa,18,43,13,26,5,17
2021,Bergamo,Ottobre,Svezia,543,944,379,567,164,377
2021,Bergamo,Ottobre,Svizzera e Liechtenstein,3089,5076,2275,3496,814,1580
2021,Bergamo,Ottobre,TOSCANA,2675,4498,2183,3414,492,1084
2021,Bergamo,Ottobre,TRENTO,681,1005,508,754,173,251
2021,Bergamo,Ottobre,Turchia,136,320,84,135,52,185
2021,Bergamo,Ottobre,Ucraina,914,1317,575,765,339,552
2021,Bergamo,Ottobre,UMBRIA,456,1088,392,769,64,319
2021,Bergamo,Ottobre,Ungheria,285,604,187,338,98,266
2021,Bergamo,Ottobre,VALLE D'AOSTA,186,239,154,202,32,37
2021,Bergamo,Ottobre,VENETO,4079,6950,3269,5333,810,1617
2021,Bergamo,Ottobre,Venezuela,26,37,17,28,9,9
2021,Bergamo,Settembre,ABRUZZO,733,1611,527,988,206,623
2021,Bergamo,Settembre,Altri Paesi Africa Mediterranea,198,416,162,300,36,116
2021,Bergamo,Settembre,Altri Paesi Asia Occidentale,156,310,125,224,31,86
2021,Bergamo,Settembre,Altri Paesi del Centro - Sud America,369,589,282,332,87,257
2021,Bergamo,Settembre,Altri Paesi dell'Africa,198,577,164,412,34,165
2021,Bergamo,Settembre,Altri Paesi dell'Asia,195,419,121,189,74,230
2021,Bergamo,Settembre,Altri Paesi Europei,736,1794,570,1071,166,723
2021,Bergamo,Settembre,Argentina,94,289,47,110,47,179
2021,Bergamo,Settembre,Austria,706,1254,515,793,191,461
2021,Bergamo,Settembre,Australia,51,99,36,56,15,43
2021,Bergamo,Settembre,BASILICATA,238,648,182,404,56,244
2021,Bergamo,Settembre,Belgio,1321,2768,809,1358,512,1410
2021,Bergamo,Settembre,BOLZANO - BOZEN,538,694,426,539,112,155
2021,Bergamo,Settembre,Brasile,202,373,122,173,80,200
2021,Bergamo,Settembre,Bulgaria,368,622,248,415,120,207
2021,Bergamo,Settembre,CALABRIA,1076,2860,768,1465,308,1395
2021,Bergamo,Settembre,CAMPANIA,2144,5566,1638,3691,506,1875
2021,Bergamo,Settembre,Canada,92,260,73,165,19,95
2021,Bergamo,Settembre,Cina,93,157,53,96,40,61
2021,Bergamo,Settembre,Cipro,55,76,25,28,30,48
2021,Bergamo,Settembre,Corea del Sud,14,16,9,11,5,5
2021,Bergamo,Settembre,Croazia,232,825,124,167,108,658
2021,Bergamo,Settembre,Danimarca,548,982,370,545,178,437
2021,Bergamo,Settembre,Egitto,31,59,18,30,13,29
2021,Bergamo,Settembre,EMILIA-ROMAGNA,3662,5906,2886,4440,776,1466
2021,Bergamo,Settembre,Estonia,801,1111,478,684,323,427
2021,Bergamo,Settembre,Finlandia,263,494,185,350,78,144
2021,Bergamo,Settembre,Francia,3246,5411,2271,3671,975,1740
2021,Bergamo,Settembre,FRIULI-VENEZIA GIULIA,1078,1948,879,1596,199,352
2021,Bergamo,Settembre,Germania,6558,16811,3757,7189,2801,9622
2021,Bergamo,Settembre,Giappone,53,93,34,65,19,28
2021,Bergamo,Settembre,Grecia,449,764,327,527,122,237
2021,Bergamo,Settembre,India,118,219,94,153,24,66
2021,Bergamo,Settembre,Irlanda,655,1168,458,723,197,445
2021,Bergamo,Settembre,Islanda,13,39,13,22,0,17
2021,Bergamo,Settembre,Israele,1365,1988,767,954,598,1034
2021,Bergamo,Settembre,LAZIO,2728,6233,2174,4701,554,1532
2021,Bergamo,Settembre,Lettonia,516,751,253,328,263,423
2021,Bergamo,Settembre,LIGURIA,2202,3697,1685,2618,517,1079
2021,Bergamo,Settembre,Lituania,602,858,337,425,265,433
2021,Bergamo,Settembre,LOMBARDIA,21129,47363,14666,22405,6463,24958
2021,Bergamo,Settembre,Lussemburgo,124,225,64,144,60,81
2021,Bergamo,Settembre,Malta,164,352,117,215,47,137
2021,Bergamo,Settembre,MARCHE,1033,1703,858,1342,175,361
2021,Bergamo,Settembre,Messico,67,264,49,232,18,32
2021,Bergamo,Settembre,MOLISE,106,229,72,106,34,123
2021,Bergamo,Settembre,Non specificato,3,6,3,6,0,0
2021,Bergamo,Settembre,Nord America - altri territori,6,6,2,2,4,4
2021,Bergamo,Settembre,Norvegia,154,310,119,216,35,94
2021,Bergamo,Settembre,Nuova Zelanda,4,6,0,0,4,6
2021,Bergamo,Settembre,Oceania - altri territori,8,12,8,12,0,0
2021,Bergamo,Settembre,Paesi Bassi,1870,4600,1174,2437,696,2163
2021,Bergamo,Settembre,PIEMONTE,4813,7924,3806,6018,1007,1906
